event_id,timestamp,machine,event_type,feature_1,feature_2,feature_3,feature_4,feature_5,ip_address,user_id,process,label
EVT-04429,2025-04-16 13:12:51.979210,machine2,suspicious_file_download,1.0256,1.2761,0.3468,1.0248,0.8465,192.168.1.10,U1008,explorer.exe,malicious
EVT-04430,2025-04-16 13:14:57.479063,machine2,download_suspicious_domain,1.3065,0.8133,0.9094,1.6889,0.5859,192.168.1.50,U1020,sc.exe,malicious
EVT-04431,2025-04-16 13:15:33.922014,machine2,failed_login_attempts,0.8405,0.3867,0.614,0.2724,0.8624,192.168.1.140,U1009,wmic.exe,malicious
EVT-04432,2025-04-16 13:16:12.975249,machine2,suspicious_file_download,0.0514,0.9584,0.7993,0.3787,1.2124,192.168.1.35,U1018,explorer.exe,malicious
EVT-04433,2025-04-16 13:16:41.920513,machine2,phishing_credential_stealer,0.3867,0.3128,0.8302,0.9647,0.5187,192.168.1.85,U1014,msconfig.exe,malicious
EVT-04434,2025-04-16 13:17:02.808050,machine2,data_exfiltration,0.5482,0.8259,0.8206,0.6758,0.8271,192.168.1.120,U1013,msconfig.exe,malicious
EVT-04435,2025-04-16 13:18:54.284166,machine2,exploit_cve,0.1299,1.4992,1.065,0.3942,0.4456,192.168.1.80,U1002,msiexec.exe,malicious
EVT-04436,2025-04-16 13:19:02.553442,machine2,failed_login_attempts,0.3392,0.6188,0.3057,0.8639,0.621,192.168.1.15,U1011,wmic.exe,malicious
EVT-04437,2025-04-16 13:20:18.153667,machine2,execution_suspicious_process,-0.5588,0.6119,0.8436,0.9575,0.2858,192.168.1.85,U1014,sc.exe,malicious
EVT-04438,2025-04-16 13:20:50.154296,machine2,phishing_credential_stealer,0.5383,1.1919,0.9358,0.6579,0.6053,192.168.1.95,U1017,rundll32.exe,malicious
EVT-04439,2025-04-16 13:21:25.929761,machine2,privilege_escalation,0.5762,0.553,1.2203,0.6004,0.239,192.168.1.120,U1010,python.exe,malicious
EVT-04440,2025-04-16 13:24:08.438120,machine2,suspicious_file_download,-0.1594,-0.2371,1.4485,0.474,0.5587,192.168.1.125,U1012,nc.exe,malicious
EVT-04441,2025-04-16 13:24:35.067857,machine2,failed_login_attempts,0.1403,0.0274,0.2656,0.6864,0.5894,192.168.1.110,U1003,sqlservr.exe,malicious
EVT-04442,2025-04-16 13:25:05.832825,machine2,download_suspicious_domain,0.9809,1.1749,0.5796,1.2228,0.376,192.168.1.120,U1018,rundll32.exe,malicious
EVT-04443,2025-04-16 13:25:22.064116,machine2,download_suspicious_domain,0.7486,0.3594,0.7188,0.7399,1.4162,192.168.1.85,U1006,svchost.exe,malicious
EVT-04444,2025-04-16 13:25:56.172352,machine2,failed_login_attempts,-0.0407,0.6815,1.1942,1.0435,0.7211,192.168.1.5,U1020,netstat.exe,malicious
EVT-04445,2025-04-16 13:26:09.828331,machine2,c2_connection,0.562,0.5778,0.5653,0.1654,0.7155,192.168.1.140,U1012,chrome.exe,malicious
EVT-04446,2025-04-16 13:27:00.568695,machine2,privilege_escalation,0.4978,0.422,0.8197,0.6194,0.3454,192.168.1.135,U1016,taskmgr.exe,malicious
EVT-04447,2025-04-16 13:27:25.980207,machine2,normal_activity,1.0117,0.6167,0.3336,0.7711,0.7806,192.168.1.85,U1011,explorer.exe,benign
EVT-04448,2025-04-16 13:28:01.626616,machine2,exploit_cve,1.0446,0.5802,1.3161,0.8336,0.9325,192.168.1.145,U1008,java.exe,malicious
EVT-04449,2025-04-16 13:30:30.297832,machine2,normal_activity,-0.2246,0.1413,0.3563,0.5418,0.528,192.168.1.80,U1013,wmic.exe,benign
EVT-04450,2025-04-16 13:34:53.363722,machine2,normal_activity,0.2489,0.0772,0.8958,0.4029,0.0056,192.168.1.15,U1013,certutil.exe,benign
EVT-04451,2025-04-16 13:35:05.154576,machine2,data_exfiltration,0.36,0.7359,0.8926,1.0817,1.1695,192.168.1.15,U1001,msiexec.exe,malicious
EVT-04452,2025-04-16 13:37:08.461806,machine2,normal_activity,-0.0056,0.2396,0.0622,0.1887,0.7421,192.168.1.140,U1015,svchost.exe,benign
EVT-04453,2025-04-16 13:37:10.664330,machine2,suspicious_file_download,0.8439,0.8535,0.417,0.2641,0.8712,192.168.1.95,U1015,python.exe,malicious
EVT-04454,2025-04-16 13:37:58.525049,machine2,failed_login_attempts,1.1505,0.4861,1.19,0.8653,1.3124,192.168.1.105,U1003,nc.exe,malicious
EVT-04455,2025-04-16 13:41:03.578076,machine2,suspicious_file_download,0.8647,1.0943,0.3244,1.2387,0.0514,192.168.1.85,U1011,certutil.exe,malicious
EVT-04456,2025-04-16 13:41:54.874186,machine2,execution_suspicious_process,0.4756,0.6842,0.3384,0.5956,1.3793,192.168.1.105,U1013,python.exe,malicious
EVT-04457,2025-04-16 13:44:29.759965,machine2,execution_suspicious_process,0.6521,0.8128,0.5985,0.3198,0.5279,192.168.1.140,U1011,nc.exe,malicious
EVT-04458,2025-04-16 13:45:47.411406,machine2,data_exfiltration,0.4207,0.423,0.5052,0.2468,0.6891,192.168.1.15,U1017,msconfig.exe,malicious
EVT-04459,2025-04-16 13:46:25.467512,machine2,failed_login_attempts,0.8274,0.4351,1.5115,0.6776,1.1994,192.168.1.60,U1006,notepad.exe,malicious
EVT-04460,2025-04-16 13:47:19.067698,machine2,download_suspicious_domain,-0.0783,0.5129,1.2463,-0.0676,1.1012,192.168.1.45,U1010,python.exe,malicious
EVT-04461,2025-04-16 13:48:10.961364,machine2,download_suspicious_domain,0.1839,0.6825,0.6497,0.7238,1.3504,192.168.1.55,U1011,chrome.exe,malicious
EVT-04462,2025-04-16 13:49:31.362448,machine2,download_suspicious_domain,0.7846,0.9421,0.2542,0.2226,1.0053,192.168.1.115,U1011,netstat.exe,malicious
EVT-04463,2025-04-16 13:50:04.480526,machine2,normal_activity,0.2498,-0.1088,0.318,-0.0752,0.4034,192.168.1.95,U1004,ftp.exe,benign
EVT-04464,2025-04-16 13:50:40.807747,machine2,suspicious_file_download,0.7644,0.973,0.1384,0.6054,0.9443,192.168.1.115,U1009,sc.exe,malicious
EVT-04465,2025-04-16 13:54:44.536524,machine2,normal_activity,0.27,0.7303,0.2156,0.1405,0.8593,192.168.1.35,U1013,powershell.exe,benign
EVT-04466,2025-04-16 13:55:03.159991,machine2,download_suspicious_domain,0.7148,-0.2168,0.2284,1.1654,0.5779,192.168.1.130,U1020,sc.exe,malicious
EVT-04467,2025-04-16 13:55:24.806649,machine2,data_exfiltration,0.4173,0.2691,0.7053,0.1685,1.7948,192.168.1.50,U1013,ftp.exe,malicious
EVT-04468,2025-04-16 13:55:57.895925,machine2,suspicious_file_download,0.5085,1.3028,1.1673,0.4209,1.3295,192.168.1.70,U1004,svchost.exe,malicious
EVT-04469,2025-04-16 13:56:34.998213,machine2,failed_login_attempts,0.4311,0.1396,1.5547,1.2653,0.6542,192.168.1.60,U1014,whoami.exe,malicious
EVT-04470,2025-04-16 13:56:49.897604,machine2,data_exfiltration,0.0521,0.3609,1.1802,0.4475,1.2936,192.168.1.95,U1008,taskmgr.exe,malicious
EVT-04471,2025-04-16 13:57:07.714191,machine2,phishing_credential_stealer,0.8448,0.3024,0.7626,0.3065,0.9455,192.168.1.40,U1005,whoami.exe,malicious
EVT-04472,2025-04-16 13:57:11.254527,machine2,normal_activity,0.4985,0.1366,0.3682,1.0873,0.8967,192.168.1.120,U1008,netstat.exe,benign
EVT-04473,2025-04-16 13:57:27.437035,machine2,failed_login_attempts,0.2817,0.8268,0.4236,1.57,0.3068,192.168.1.20,U1009,chrome.exe,malicious
EVT-04474,2025-04-16 13:58:32.782097,machine2,failed_login_attempts,0.9912,1.0253,0.3717,0.8024,0.0455,192.168.1.110,U1018,nc.exe,malicious
EVT-04475,2025-04-16 13:59:07.790926,machine2,exploit_cve,0.7383,0.5284,0.2371,0.707,0.5896,192.168.1.95,U1008,wmic.exe,malicious
EVT-04476,2025-04-16 13:59:17.996943,machine2,privilege_escalation,0.3557,0.2792,1.2322,1.1115,0.6207,192.168.1.130,U1002,java.exe,malicious
EVT-04477,2025-04-16 13:59:19.176174,machine2,data_exfiltration,0.2348,0.6308,-0.0302,1.7083,0.0377,192.168.1.70,U1004,msiexec.exe,malicious
EVT-04478,2025-04-16 13:59:41.477066,machine2,exploit_cve,0.436,0.8704,1.2867,0.2778,1.5265,192.168.1.130,U1009,sc.exe,malicious
EVT-04479,2025-04-16 13:59:49.411323,machine2,normal_activity,0.0723,-0.0444,0.3124,0.8246,-0.1226,192.168.1.25,U1008,python.exe,benign
EVT-04480,2025-04-16 13:59:50.456477,machine2,suspicious_file_download,0.5926,0.2111,0.8424,0.8466,0.3102,192.168.1.125,U1008,sqlservr.exe,malicious
EVT-04481,2025-04-16 14:01:10.915960,machine2,failed_login_attempts,0.4657,0.9012,1.3488,0.7297,0.0799,192.168.1.10,U1008,rundll32.exe,malicious
EVT-04482,2025-04-16 14:02:24.212536,machine2,suspicious_file_download,0.5951,0.3059,1.2725,1.5606,0.9258,192.168.1.60,U1016,chrome.exe,malicious
EVT-04483,2025-04-16 14:02:39.714422,machine2,download_suspicious_domain,0.1985,1.4758,0.5126,0.661,1.1323,192.168.1.55,U1006,java.exe,malicious
EVT-04484,2025-04-16 14:02:51.038295,machine2,download_suspicious_domain,0.8899,-0.0323,1.2353,0.6667,0.8869,192.168.1.80,U1002,nc.exe,malicious
EVT-04485,2025-04-16 14:03:54.281953,machine2,failed_login_attempts,0.511,0.9489,1.039,0.749,1.1106,192.168.1.15,U1015,vssadmin.exe,malicious
EVT-04486,2025-04-16 14:04:26.341259,machine2,suspicious_file_download,0.4564,0.783,0.934,0.3279,0.7627,192.168.1.135,U1016,netstat.exe,malicious
EVT-04487,2025-04-16 14:04:59.191045,machine2,exploit_cve,0.2575,0.7991,0.6825,1.2892,0.9703,192.168.1.95,U1013,cmd.exe,malicious
EVT-04488,2025-04-16 14:05:31.078030,machine2,suspicious_file_download,0.75,0.5169,0.8603,1.0477,1.0949,192.168.1.110,U1008,notepad.exe,malicious
EVT-04489,2025-04-16 14:06:41.890023,machine2,lateral_movement,0.3921,0.6904,0.9527,0.3755,0.2688,192.168.1.130,U1016,powershell.exe,malicious
EVT-04490,2025-04-16 14:10:03.675418,machine2,normal_activity,0.7996,0.2024,0.8538,0.806,1.2322,192.168.1.1,U1011,msiexec.exe,benign
EVT-04491,2025-04-16 14:10:47.495884,machine2,exploit_cve,0.1194,0.83,0.485,0.8377,0.052,192.168.1.85,U1005,mimikatz.exe,malicious
EVT-04492,2025-04-16 14:14:11.549955,machine2,normal_activity,0.3278,0.6341,0.3769,0.552,0.8769,192.168.1.90,U1006,netstat.exe,benign
EVT-04493,2025-04-16 14:14:23.015177,machine2,normal_activity,0.5,0.0491,0.5921,0.5711,0.3445,192.168.1.30,U1019,python.exe,benign
EVT-04494,2025-04-16 14:15:17.466684,machine2,suspicious_file_download,1.0902,0.5165,-0.1366,1.1026,0.4146,192.168.1.25,U1014,whoami.exe,malicious
EVT-04495,2025-04-16 14:15:22.617065,machine2,download_suspicious_domain,1.5644,0.2275,0.928,1.4585,0.7215,192.168.1.30,U1010,msiexec.exe,malicious
EVT-04496,2025-04-16 14:16:15.542242,machine2,failed_login_attempts,0.6255,0.2733,0.1953,-0.3248,1.0676,192.168.1.110,U1001,sqlservr.exe,malicious
EVT-04497,2025-04-16 14:17:38.257840,machine2,download_suspicious_domain,0.7373,1.0429,0.063,1.451,1.587,192.168.1.15,U1004,netstat.exe,malicious
EVT-04498,2025-04-16 14:17:50.585515,machine2,execution_suspicious_process,0.8286,0.6704,0.4038,1.1466,0.3633,192.168.1.40,U1009,netstat.exe,malicious
EVT-04499,2025-04-16 14:18:07.795615,machine2,exploit_cve,-0.0401,0.8798,0.4389,0.6177,1.1706,192.168.1.10,U1016,sqlservr.exe,malicious
EVT-04500,2025-04-16 14:19:22.342723,machine2,failed_login_attempts,0.0726,0.9478,1.6614,0.6198,0.8338,192.168.1.55,U1009,java.exe,malicious
EVT-04501,2025-04-16 14:19:43.949306,machine2,normal_activity,0.0373,0.4955,0.8289,-0.237,0.7205,192.168.1.130,U1008,sc.exe,benign
EVT-04502,2025-04-16 14:19:45.255050,machine2,data_exfiltration,1.3856,0.1686,0.4263,0.526,0.8099,192.168.1.15,U1016,ftp.exe,malicious
EVT-04503,2025-04-16 14:20:59.248603,machine2,suspicious_file_download,-0.3731,0.8506,1.6054,0.897,0.9839,192.168.1.25,U1004,chrome.exe,malicious
EVT-04504,2025-04-16 14:22:09.781115,machine2,failed_login_attempts,0.4727,0.8628,0.6168,0.7333,0.7891,192.168.1.95,U1002,rundll32.exe,malicious
EVT-04505,2025-04-16 14:22:26.585213,machine2,phishing_credential_stealer,0.228,1.0201,0.6258,1.0398,1.5463,192.168.1.140,U1007,powershell.exe -enc,malicious
EVT-04506,2025-04-16 14:25:06.663100,machine2,suspicious_file_download,0.9096,0.3651,0.7249,1.0799,0.3631,192.168.1.145,U1009,notepad.exe,malicious
EVT-04507,2025-04-16 14:25:25.855836,machine2,normal_activity,0.3135,0.6929,0.1497,0.1267,0.9349,192.168.1.90,U1011,msconfig.exe,benign
EVT-04508,2025-04-16 14:25:33.148557,machine2,normal_activity,0.4681,0.3352,-0.0434,0.3632,0.6154,192.168.1.100,U1004,ftp.exe,benign
EVT-04509,2025-04-16 14:26:03.022022,machine2,data_exfiltration,2.0165,0.5437,0.6591,1.2583,1.0901,192.168.1.110,U1013,notepad.exe,malicious
EVT-04510,2025-04-16 14:26:05.243683,machine2,download_suspicious_domain,0.8284,0.861,1.0622,0.6812,0.4038,192.168.1.115,U1012,powershell.exe,malicious
EVT-04511,2025-04-16 14:26:40.703182,machine2,suspicious_file_download,0.5903,1.2175,0.1293,0.5023,0.4757,192.168.1.105,U1008,mimikatz.exe,malicious
EVT-04512,2025-04-16 14:27:37.436503,machine2,failed_login_attempts,0.6601,0.7593,0.9405,0.6611,0.9263,192.168.1.140,U1005,powershell.exe,malicious
EVT-04513,2025-04-16 14:30:49.669881,machine2,exploit_cve,0.5714,1.2581,1.5004,0.4812,0.2977,192.168.1.110,U1002,cmd.exe,malicious
EVT-04514,2025-04-16 14:33:20.896146,machine2,normal_activity,0.317,0.8245,0.5734,0.2064,0.7473,192.168.1.10,U1020,nc.exe,benign
EVT-04515,2025-04-16 14:34:11.429774,machine2,data_exfiltration,0.7011,0.9302,0.086,0.5926,1.479,192.168.1.5,U1014,netstat.exe,malicious
EVT-04516,2025-04-16 14:34:14.926919,machine2,failed_login_attempts,0.7716,0.6071,1.147,1.7058,1.0545,192.168.1.105,U1002,wmic.exe,malicious
EVT-04517,2025-04-16 14:35:00.317182,machine2,data_exfiltration,0.3569,-0.1004,1.3362,0.644,1.4735,192.168.1.100,U1006,vssadmin.exe,malicious
EVT-04518,2025-04-16 14:36:11.107919,machine2,data_exfiltration,0.8741,0.973,0.7785,1.1897,0.8,192.168.1.1,U1019,svchost.exe,malicious
EVT-04519,2025-04-16 14:38:03.225467,machine2,exploit_cve,0.668,0.669,1.2795,1.0497,1.4304,192.168.1.120,U1001,powershell.exe,malicious
EVT-04520,2025-04-16 14:40:30.319001,machine2,normal_activity,0.2889,0.4739,0.3567,0.2216,0.1942,192.168.1.145,U1018,svchost.exe,benign
EVT-04521,2025-04-16 14:41:02.440356,machine2,lateral_movement,-0.2733,1.6944,0.5466,-0.0187,0.7084,192.168.1.135,U1014,sc.exe,malicious
EVT-04522,2025-04-16 14:41:07.015156,machine2,download_suspicious_domain,0.2665,1.0694,0.4433,0.4088,1.164,192.168.1.90,U1001,svchost.exe,malicious
EVT-04523,2025-04-16 14:42:55.052477,machine2,lateral_movement,0.2932,1.6167,-0.1255,0.4889,1.0969,192.168.1.10,U1010,svchost.exe,malicious
EVT-04524,2025-04-16 14:43:06.043714,machine2,data_exfiltration,0.4414,0.3774,0.687,0.6067,1.0403,192.168.1.120,U1005,wmic.exe,malicious
EVT-04525,2025-04-16 14:44:08.395239,machine2,failed_login_attempts,0.9191,0.3889,0.2606,0.721,0.1061,192.168.1.70,U1017,java.exe,malicious
EVT-04526,2025-04-16 14:44:25.578850,machine2,phishing_credential_stealer,0.1786,0.7059,1.0894,0.9496,1.3564,192.168.1.40,U1002,msiexec.exe,malicious
EVT-04527,2025-04-16 14:44:41.618401,machine2,normal_activity,-0.004,0.8393,0.7785,0.812,0.5133,192.168.1.25,U1002,msiexec.exe,benign
EVT-04528,2025-04-16 14:47:05.535158,machine2,exploit_cve,0.8068,0.5106,1.2548,0.0837,1.2178,192.168.1.40,U1015,wmic.exe,malicious
EVT-04529,2025-04-16 14:47:55.048584,machine2,c2_connection,0.6788,0.4328,1.2304,0.7992,1.3149,192.168.1.1,U1002,notepad.exe,malicious
EVT-04530,2025-04-16 14:49:46.027154,machine2,failed_login_attempts,0.8539,0.861,0.4776,0.5512,0.5063,192.168.1.25,U1005,netstat.exe,malicious
EVT-04531,2025-04-16 14:50:11.239782,machine2,normal_activity,-0.1044,0.3727,0.3275,1.2465,1.0209,192.168.1.35,U1017,powershell.exe -enc,benign
EVT-04532,2025-04-16 14:50:50.443056,machine2,failed_login_attempts,0.8669,0.6781,0.4448,0.6195,0.8533,192.168.1.25,U1014,svchost.exe,malicious
EVT-04533,2025-04-16 14:51:37.236933,machine2,failed_login_attempts,0.0094,0.5473,0.8097,0.608,1.7162,192.168.1.60,U1005,msiexec.exe,malicious
EVT-04534,2025-04-16 14:53:23.096703,machine2,normal_activity,-0.2574,0.5311,0.2071,0.3435,0.2259,192.168.1.50,U1014,mimikatz.exe,benign
EVT-04535,2025-04-16 14:53:59.783150,machine2,suspicious_file_download,0.6919,0.92,0.4908,0.4136,1.4585,192.168.1.95,U1019,rundll32.exe,malicious
EVT-04536,2025-04-16 14:54:47.044726,machine2,normal_activity,0.7756,0.5907,0.0577,0.7329,1.111,192.168.1.35,U1018,msconfig.exe,benign
EVT-04537,2025-04-16 14:55:32.786426,machine2,c2_connection,0.5558,0.7541,0.7888,1.3198,1.3752,192.168.1.35,U1012,vssadmin.exe,malicious
EVT-04538,2025-04-16 14:56:26.699384,machine2,failed_login_attempts,0.2144,0.2853,0.5981,-0.2707,1.0473,192.168.1.110,U1016,msconfig.exe,malicious
EVT-04539,2025-04-16 14:56:32.971351,machine2,exploit_cve,0.661,1.1894,1.1904,1.019,0.9827,192.168.1.95,U1016,java.exe,malicious
EVT-04540,2025-04-16 14:56:58.610170,machine2,data_exfiltration,1.0792,0.1156,-0.183,1.605,1.2648,192.168.1.5,U1002,chrome.exe,malicious
EVT-04541,2025-04-16 14:57:01.093039,machine2,failed_login_attempts,0.1352,0.0651,0.4486,0.3834,1.1962,192.168.1.115,U1007,nc.exe,malicious
EVT-04542,2025-04-16 14:57:03.133001,machine2,normal_activity,0.0715,0.6558,0.2086,0.3664,0.3969,192.168.1.35,U1001,sqlservr.exe,benign
EVT-04543,2025-04-16 15:00:18.611853,machine2,failed_login_attempts,-0.3679,0.9938,0.2914,0.0664,0.8063,192.168.1.15,U1008,msiexec.exe,malicious
EVT-04544,2025-04-16 15:00:23.696715,machine2,exploit_cve,0.693,0.006,0.1473,0.1248,0.5003,192.168.1.55,U1010,msconfig.exe,malicious
EVT-04545,2025-04-16 15:01:24.634273,machine2,execution_suspicious_process,0.3832,1.4249,1.07,0.6216,1.3515,192.168.1.45,U1008,java.exe,malicious
EVT-04546,2025-04-16 15:01:50.440235,machine2,download_suspicious_domain,0.9755,-0.0515,0.5992,0.7474,0.2747,192.168.1.145,U1018,wmic.exe,malicious
EVT-04547,2025-04-16 15:02:04.799761,machine2,failed_login_attempts,0.717,0.971,0.971,0.2953,1.4024,192.168.1.40,U1009,certutil.exe,malicious
EVT-04548,2025-04-16 15:03:35.245290,machine2,suspicious_file_download,0.7261,0.4847,-0.1822,0.5508,0.523,192.168.1.95,U1007,whoami.exe,malicious
EVT-04549,2025-04-16 15:03:45.957822,machine2,failed_login_attempts,0.9053,0.3773,0.7538,0.4658,0.3801,192.168.1.30,U1014,wmic.exe,malicious
EVT-04550,2025-04-16 15:05:39.682203,machine2,failed_login_attempts,0.948,0.4577,0.9327,1.2367,0.4026,192.168.1.1,U1002,whoami.exe,malicious
EVT-04551,2025-04-16 15:06:05.834487,machine2,failed_login_attempts,0.6984,0.332,0.0825,0.3631,0.5249,192.168.1.110,U1018,nc.exe,malicious
EVT-04552,2025-04-16 15:06:09.211492,machine2,execution_suspicious_process,1.1469,-0.3192,0.9393,1.1389,0.3484,192.168.1.115,U1020,certutil.exe,malicious
EVT-04553,2025-04-16 15:06:30.866999,machine2,lateral_movement,0.6746,1.1381,1.2243,0.8732,0.6426,192.168.1.130,U1018,svchost.exe,malicious
EVT-04554,2025-04-16 15:07:29.276070,machine2,privilege_escalation,0.8079,0.4387,0.1537,0.4637,0.9359,192.168.1.115,U1004,cmd.exe,malicious
EVT-04555,2025-04-16 15:07:53.487517,machine2,normal_activity,0.1135,0.704,0.2623,0.459,0.8177,192.168.1.105,U1009,netstat.exe,benign
EVT-04556,2025-04-16 15:08:04.296577,machine2,download_suspicious_domain,0.2095,1.176,0.5658,1.1934,1.1813,192.168.1.135,U1003,msconfig.exe,malicious
EVT-04557,2025-04-16 15:08:27.066944,machine2,data_exfiltration,0.2081,1.0104,0.6227,0.4047,0.9508,192.168.1.95,U1012,wmic.exe,malicious
EVT-04558,2025-04-16 15:08:37.053779,machine2,normal_activity,-0.0313,0.5065,0.2541,0.5359,0.655,192.168.1.85,U1020,powershell.exe,benign
EVT-04559,2025-04-16 15:10:30.876694,machine2,suspicious_file_download,0.3626,-0.198,0.3301,0.547,1.0577,192.168.1.5,U1003,explorer.exe,malicious
EVT-04560,2025-04-16 15:11:10.736356,machine2,normal_activity,0.4139,0.6847,0.8084,0.4265,0.4122,192.168.1.30,U1009,powershell.exe,benign
EVT-04561,2025-04-16 15:12:00.059059,machine2,data_exfiltration,-0.0711,0.7198,0.3197,1.2892,0.5288,192.168.1.80,U1011,rundll32.exe,malicious
EVT-04562,2025-04-16 15:14:49.447695,machine2,suspicious_file_download,0.4373,1.0223,0.4912,0.6429,1.2687,192.168.1.75,U1019,explorer.exe,malicious
EVT-04563,2025-04-16 15:15:03.414893,machine2,failed_login_attempts,0.2021,1.016,0.902,0.2905,0.819,192.168.1.140,U1006,sqlservr.exe,malicious
EVT-04564,2025-04-16 15:15:13.837754,machine2,normal_activity,0.1054,0.3596,0.494,0.6941,0.7467,192.168.1.20,U1013,nc.exe,benign
EVT-04565,2025-04-16 15:15:27.901384,machine2,normal_activity,0.9792,0.6146,0.0966,-0.422,0.6381,192.168.1.5,U1001,sc.exe,benign
EVT-04566,2025-04-16 15:18:00.966160,machine2,privilege_escalation,-0.1571,-0.0321,1.0291,0.7131,0.6467,192.168.1.10,U1004,explorer.exe,malicious
EVT-04567,2025-04-16 15:19:31.082338,machine2,execution_suspicious_process,0.1796,0.4532,0.4561,0.8696,0.3233,192.168.1.120,U1001,mimikatz.exe,malicious
EVT-04568,2025-04-16 15:22:43.556982,machine2,download_suspicious_domain,0.7522,0.5479,1.0252,1.0103,0.7378,192.168.1.70,U1001,wmic.exe,malicious
EVT-04569,2025-04-16 15:22:49.814775,machine2,normal_activity,0.2518,-0.2826,0.5443,0.0739,0.9752,192.168.1.45,U1018,svchost.exe,benign
EVT-04570,2025-04-16 15:23:06.461872,machine2,failed_login_attempts,0.3846,0.224,1.6082,0.6161,1.3644,192.168.1.5,U1004,powershell.exe,malicious
EVT-04571,2025-04-16 15:23:16.785860,machine2,failed_login_attempts,-0.0609,0.6993,0.9575,0.7824,1.0477,192.168.1.125,U1003,python.exe,malicious
EVT-04572,2025-04-16 15:24:30.801431,machine2,failed_login_attempts,-0.0261,0.9522,0.7494,0.8375,0.3968,192.168.1.60,U1003,cmd.exe,malicious
EVT-04573,2025-04-16 15:24:43.849723,machine2,exploit_cve,0.2095,0.9556,0.9882,0.799,0.0979,192.168.1.65,U1004,wmic.exe,malicious
EVT-04574,2025-04-16 15:27:02.467089,machine2,download_suspicious_domain,-0.1874,0.4021,0.2789,0.397,0.6253,192.168.1.95,U1013,netstat.exe,malicious
EVT-04575,2025-04-16 15:27:26.386092,machine2,failed_login_attempts,1.3777,0.7607,0.6961,0.7566,0.7801,192.168.1.10,U1007,explorer.exe,malicious
EVT-04576,2025-04-16 15:29:28.172088,machine2,failed_login_attempts,1.2973,0.789,0.716,0.5978,0.7938,192.168.1.100,U1002,python.exe,malicious
EVT-04577,2025-04-16 15:29:52.449981,machine2,suspicious_file_download,0.1847,0.947,0.2834,0.0554,0.2369,192.168.1.25,U1010,python.exe,malicious
EVT-04578,2025-04-16 15:29:59.337032,machine2,failed_login_attempts,0.1286,0.6773,0.7809,0.7161,0.9477,192.168.1.125,U1020,rundll32.exe,malicious
EVT-04579,2025-04-16 15:31:05.954741,machine2,data_exfiltration,0.8314,0.9872,1.4362,0.3167,0.6096,192.168.1.35,U1007,certutil.exe,malicious
EVT-04580,2025-04-16 15:31:27.860244,machine2,normal_activity,0.6314,0.2299,0.6453,0.3173,0.2609,192.168.1.105,U1020,wmic.exe,benign
EVT-04581,2025-04-16 15:31:35.524073,machine2,download_suspicious_domain,-0.0215,0.0337,0.6177,0.9758,0.6489,192.168.1.130,U1001,msiexec.exe,malicious
EVT-04582,2025-04-16 15:31:55.435042,machine2,failed_login_attempts,0.7609,0.8518,0.2536,1.0439,1.2195,192.168.1.55,U1020,cmd.exe,malicious
EVT-04583,2025-04-16 15:32:19.681620,machine2,suspicious_file_download,0.5812,0.4845,1.247,0.8731,0.0496,192.168.1.80,U1017,notepad.exe,malicious
EVT-04584,2025-04-16 15:37:34.057174,machine2,download_suspicious_domain,0.4018,0.2442,1.2845,0.3525,1.1776,192.168.1.50,U1009,netstat.exe,malicious
EVT-04585,2025-04-16 15:38:33.678241,machine2,failed_login_attempts,0.5444,0.3952,0.6629,1.0727,0.8383,192.168.1.50,U1008,mimikatz.exe,malicious
EVT-04586,2025-04-16 15:38:42.199649,machine2,normal_activity,-0.6104,0.7459,0.413,0.8575,0.3167,192.168.1.20,U1015,mimikatz.exe,benign
EVT-04587,2025-04-16 15:39:01.473726,machine2,suspicious_file_download,0.4141,1.1005,0.6844,0.2274,0.6647,192.168.1.5,U1004,java.exe,malicious
EVT-04588,2025-04-16 15:39:44.195880,machine2,data_exfiltration,0.7931,0.8134,1.5639,0.8412,1.1684,192.168.1.95,U1011,certutil.exe,malicious
EVT-04589,2025-04-16 15:40:01.033415,machine2,failed_login_attempts,0.7565,-0.1998,0.9946,1.0793,1.008,192.168.1.75,U1003,powershell.exe,malicious
EVT-04590,2025-04-16 15:40:24.239313,machine2,normal_activity,0.2955,0.2826,0.6326,0.473,0.8774,192.168.1.90,U1006,rundll32.exe,benign
EVT-04591,2025-04-16 15:40:35.662426,machine2,exploit_cve,0.5549,0.8165,0.2739,0.1789,1.2297,192.168.1.50,U1011,netstat.exe,malicious
EVT-04592,2025-04-16 15:40:40.870619,machine2,normal_activity,0.3783,0.2945,0.8575,-0.1148,0.3482,192.168.1.105,U1003,nc.exe,benign
EVT-04593,2025-04-16 15:42:45.315377,machine2,failed_login_attempts,0.727,1.1057,0.6366,0.717,0.4701,192.168.1.60,U1011,certutil.exe,malicious
EVT-04594,2025-04-16 15:43:07.026437,machine2,normal_activity,-0.1025,0.4589,-0.0188,0.7078,0.9621,192.168.1.95,U1013,sc.exe,benign
EVT-04595,2025-04-16 15:43:51.706260,machine2,exploit_cve,0.7378,0.9734,1.0364,0.8764,0.8888,192.168.1.95,U1002,wmic.exe,malicious
EVT-04596,2025-04-16 15:44:09.456478,machine2,execution_suspicious_process,0.9772,0.7255,0.7345,0.7087,0.8901,192.168.1.1,U1009,whoami.exe,malicious
